"unique_id";"nom_unique";"camp_latitude";"camp_longitude";"type_camp";"iso3";"prison";"degurba";"clc_majoritaire_13_mixte";"eloignementschengen";"clc_majoritaire_2";"clc_majoritaire_3";"clc_majoritaire_23_mixte";"infrastructure_norm";"infrastructure_avant_conversion";"infrastructure_solidite";"infrastructure_confort";"pays_population";"pays_surfacekm2";"ville_proche_population";"distance_ville_proche";"mairie_distance";"atm_distance";"hopital_distance";"pharmacie_distance";"arret_bus_distance_km";"gare_distance_km";"medecin_clinique_hors_camp_distance_km";"dentiste_hors_camp_distance_km";"ecole_hors_camp_distance_km";"poste_hors_camp_distance_km";"distance_13_mines_decharges_chantiers";"distance_124_aeroport";"distance_123_zones_portuaires";"distance_122_reseaux_routiers";"distance_24_zones_agricoles_heterogenes";"distance_41_zones_humides_interieures";"distance_121_zi_zac";"distanceschengenkm";"eurostat_pop_2019";"camps_commune_surfacekm2";"capacite";"ecart_densites"
"499";"Zürich Flughafengefängnis";47.4535782689764;8.56185244225015;"fermé";"CHE";"non";"ville";"Aéroports";"proche_interne";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";8575280;41436;1384728;12.16;2.314;0.215;0.797;0.151;0.029;0.245;0.26;0.261;0.253;0.12;4.148;0;68.344;8.213;4.623;1.523;1.441;22.389;19679;19.11596728;244.185385656292;0.696736262109354
"481";"Genève centre d'enregistrement et de procédure (airport)";46.23106;6.1081;"semi-ouvert";"CHE";"non";"ville";"Aéroports";"proche_interne";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";8575280;41436;596792;3.656;2.129;0.073;1.801;0.501;0.109;0.179;1.785;2.956;0.947;0.131;9.078;0;35.909;2.891;1.635;10.704;1.13;3.206;12167;4.33263161;30;1.13256125900806
"482";"Genève établissement concordataire de détention administrative de Frambois";46.21618;6.0631;"fermé";"CHE";"oui";"rural";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;596792;7.121;2.403;2.194;1.919;1.12;0.203;0.858;2.176;6.494;1.494;1.985;7.744;2.097;39.731;5.764;0.542;9.884;0;4.022;4187;18.86744614;20;0.0303193568552871
"502";"Genève établissement fermé de Favra";46.21441;6.22638;"fermé";"CHE";"oui";"banlieue";"Territoires agricoles";"proche_interne";"24";"242";"24";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;596792;11.086;1.823;4.895;1.286;0.829;0.424;4.326;4.628;8.86;0.868;0.802;4.579;8.361;29.825;1.603;0;5.298;2.057;0.887;2468;2.6358187;20;0.655559135438239
"507";"Curabilis - Genève";46.21498;6.22414;"fermé";"CHE";"oui";"banlieue";"Territoires agricoles";"proche_interne";"24";"242";"24";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;596792;10.84;1.703;4.772;1.161;1.088;0.181;4.206;4.523;8.609;1.113;1.043;4.592;8.178;29.905;1.75;0;5.48;2.183;1.101;2468;2.6358187;244.185385656292;0.655559135438239
"489";"Niederteufen kantonale gefangnis";47.38641;9.35148;"fermé";"CHE";"oui";"banlieue";"Territoires agricoles";"proche_interne";"23";"231";"23";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;166273;6.446;2.447;2.409;1.392;2.162;0.33;2.024;1.392;2.121;1.742;2.395;5.022;18.511;128.428;4.572;4.423;17.169;2.473;26.588;6265;15.40352007;244.185385656292;0.293430611422535
"749";"Grosshof Correctional Facility (Justizvollzugsanstalt Grosshof)";47.03497;8.29391;"fermé";"CHE";"oui";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;231246;3.571;1.604;1.515;2.94;1.269;0.323;1.043;0.601;2.151;0.468;0.384;12.054;5.051;73.457;1.268;3.294;9.067;0.132;89.899;27444;27.30837547;244.185385656292;0.686281060074698
"475";"Bennau kantonsgefangnis sicherheitsstutzpunkt biberbrugg";47.15658;8.72425;"fermé";"CHE";"oui";"banlieue";"Territoires agricoles";"loin_interne";"24";"242";"24";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;1384728;42.905;5.657;3.601;4.412;5.34;0.164;0.172;3.822;3.32;1.397;0.171;5.838;26.536;90.684;28.028;0;0.201;4.625;73.438;5263;17.65876738;244.185385656292;0.158402499277552
"485";"Granges centre de rétention de Cretelongue";46.2632260570967;7.48195080776436;"fermé";"CHE";"oui";"banlieue";"Territoires agricoles";"loin_interne";"21";"211";"21";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;43734;78.464;4.709;1.558;5.692;2.955;0.418;3.406;7.201;9.187;2.115;2.246;2.287;11.349;76.046;1.773;0.029;3.461;3.705;45.309;16801;19.0338;244.185385656292;0.62993914509142
"1048";"Kappelen Bundesasylzentrum - departure";47.0707131614938;7.29222462392143;"semi-ouvert";"CHE";"non";"banlieue";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";8575280;41436;106864;13.285;1.58;1.556;3.754;1.75;0.525;0.622;1.453;1.785;0.838;0.859;9.81;15.01;58.977;11.851;1.538;7.5;0;47.065;1419;11.09172516;328;-0.20888718940196
"748";"Porrentruy Prison (Prison de Porrentruy. l'Orangerie)";47.41952;7.07262;"fermé";"CHE";"oui";"banlieue";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;140165;45.483;0.482;0.536;1.07;0.513;0.323;0.752;1.003;0.474;0.286;0.792;21.264;25.404;42.34;1.637;1.822;18.668;0.935;10.563;6678;14.79325332;244.185385656292;0.338712235404962
"1046";"Flumenthal Bundesasylzentrum - departure";47.2283743641068;7.61833330517979;"semi-ouvert";"CHE";"non";"banlieue";"Territoires agricoles";"loin_interne";"21";"211";"21";"dur";"pas de conversion";"4";"(manquant)";8575280;41436;106864;41.834;3.231;0.367;9.696;4.213;1.624;1.66;2.619;3.755;2.629;2.641;6.995;15.499;34.519;8.04;0.191;22.768;2.347;41.775;976;3.07176624;300;0.186191169529838
"492";"Solothurn Untersuchungsgefängnis - Solothurn";47.1986;7.54254;"fermé";"CHE";"oui";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;106864;32.362;1.682;0.929;0.047;1.071;0.154;0.811;0.211;0.742;0.363;0.77;13.57;9.082;38.751;5.798;6.149;16.326;0.513;42.165;8568;12.22047823;244.185385656292;0.529920770994102
"1039";"Boudry Bundesasylzentrum";46.9475078666336;6.81930689392432;"semi-ouvert";"CHE";"non";"banlieue";"Territoires agricoles";"proche_interne";"21";"211";"21";"dur / conversion";"hôpital psychiatrique";"4";"2";8575280;41436;106864;59.19;1.834;1.976;8.507;2.016;0.287;2.219;4.794;14.289;1.821;1.552;21.264;13.297;64.597;9.349;3.428;8.415;9.5254;20.939;6154;16.80730327;684;0.247788970254638
"505";"Prison de Delémont - Jura";47.36686;7.34399;"fermé";"CHE";"oui";"banlieue";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;106864;36.886;0.263;0.097;0.438;0.24;0.112;0.937;1.176;0.4;0.305;0.178;21.264;20.967;29.351;20.923;3.821;24.4;0.545;10.645;12682;22.16620244;244.185385656292;0.441625968468904
"751";"Moutier Regional Prison (Prison Régionale Moutier)";47.28064;7.37269;"fermé";"CHE";"oui";"banlieue";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;106864;24.878;0.282;0.227;0.166;0.685;0.06;0.926;0.629;13.604;0.255;0.058;13.441;11.144;35.824;13.701;0.457;15.049;0.948;24.658;7384;19.56478812;30;0.260946053886681
"1051";"Les Verrières Centre fédéral pour requérants d'asile - departure";46.9164163019991;6.45762801471662;"semi-ouvert";"CHE";"non";"rural";"Forêts et milieux semi-naturels";"proche_interne";"31";"312";"31";"dur";"pas de conversion";"4";"(manquant)";8575280;41436;424622;66.676;6.468;13.92;13.941;8.86589999999999;2.395;3.002;13.941;27.556;5.3627;3.021;8.698;9.568;56.998;22.284;1.118;5.396;7.311;2.862;669;29.04555141;20;-0.953523993037983
"495";"Vallorbe Bundesazylzentrum - departure";46.71119;6.36748;"semi-ouvert";"CHE";"non";"rural";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";8575280;41436;424622;43.449;1.299;1.315;16.495;1.186;0.148;0.348;0.971;31.068;1.007;0.389;14.069;21.127;35.816;23.906;2.24;9.347;9.5254;1.849;3837;23.19563257;280;-0.0972849066289421
"479";"Egolzwil ausschaffungs-gefangnis wauwilermoos";47.1756;8.00494;"fermé";"CHE";"oui";"banlieue";"Territoires agricoles";"loin_interne";"21";"211";"21";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;231246;36.875;1.519;2.264;12.476;6.621;1.526;2.077;2.08;7.954;1.662;1.767;18.359;23.867;47.784;20.845;1.37;20.534;4.807;63.273;1457;4.19230633;244.185385656292;0.225136057795478
"1047";"Giffers Bundesasylzentrum - departure";46.7513646383158;7.24744877449814;"semi-ouvert";"CHE";"non";"rural";"Territoires agricoles";"loin_interne";"23";"231";"23";"dur";"pas de conversion";"4";"(manquant)";8575280;41436;419983;35.751;2.69;10.218;10.188;4.712;1.311;13.08;4.543;4.799;2.769;2.285;11.256;12.629;68.023;24.793;2.672;15.95;7.358;74.46;1634;5.25930939;300;0.176452847209359
"480";"Fribourg prison centrale";46.80259;7.1647;"fermé";"CHE";"oui";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;419983;34.727;0.581;0.134;1.183;0.653;0.083;0.754;1.519;1.535;0.394;0.374;7.53;8.171;66.513;24.42;0.545;10.749;1.112;65.987;38365;9.29976847;244.185385656292;1.29959258105156
"747";"Olten Detention Centre (Untersuchungsgefängnis Olten)";47.34389;7.89503;"fermé";"CHE";"oui";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;550152;48.636;2.754;1.081;1.705;1.098;0.094;0.816;1.256;1.521;0.381;0.676;0.016;27.404;27.708;1.186;1.496;22.791;2.082;35.72;18363;11.39497318;244.185385656292;0.891359841756383
"1041";"Alstätten Bundesasylzentrum";47.3796331423482;9.54774089215071;"semi-ouvert";"CHE";"non";"banlieue";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";8575280;41436;166273;20.436;0.752;1.289;0.696;0.836;0.311;1.202;0.548;10.236;0.35;0.356;12.912;11.619;143.22;7.827;3.185;7.711;0.377;6.657;11733;39.36883962;340;0.158385971209715
"750";"Saxerriet Cantonal Prison (Kantonale Strafanstalt Saxerriet)";47.2264;9.48131;"fermé";"CHE";"oui";"rural";"Territoires agricoles";"proche_interne";"21";"211";"21";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;166273;34.246;5.718;8.316;9.247;2.744;2.295;3.092;9.566;4.954;1.372;2.731;5.786;29.216;141.625;5.28;2.358;3.228;1.702;1.518;5592;41.68369156;244.185385656292;-0.188269496051529
"503";"Chur Justizvollzugsanstalt Sennhof - Graubünden";46.84908;9.53464;"fermé";"CHE";"oui";"banlieue";"Tissu urbain continu";"loin_interne";"11";"111";"111";"dur / enfermement";"pas de conversion";"4";"(manquant)";8575280;41436;166273;95.443;0.209;0.483;0.437;0.295;0.174;0.481;0.437;0.37;0.181;0.169;21.264;42.4895;160.9807;20.538;0.576;32.973;1.165;33.283;35378;28.41260845;244.185385656292;0.779351686043572
"527";"Adana";36.99271;35.37213;"fermé";"TUR";"non";"(manquant)";"Tissu urbain discontinu";"loin_externe";"11";"112";"112";"dur / police";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;3.166;2.97;0.554;0.678;1.431;1.242;0.554;5.385;0.242;2.799;3.164;2.198;49.949;6.94;2.927;21.635;0.739;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"528";"Antalya";37.00465;30.61565;"fermé";"TUR";"non";"(manquant)";"Territoires agricoles";"loin_externe";"24";"242";"24";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;3.421;6.647;2.578;2.529;5.1393;12.533;2.578;11.465;2.349;3.36;2.425;10.024;17.674;7.729;0;7.706;1.107;275.917;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"522";"Van";38.5507;43.32163;"fermé";"TUR";"non";"(manquant)";"Zones industrielles ou commerciales et installations publiques";"loin_externe";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;9.671;10.048;4.171;6.834;5.109;5.022;17.3008;38.5085;2.072;7.1315;1.16;7.985;3.404;38.812;0.162;1.294;0;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"531";"Gaziantep";36.97577;37.53679;"fermé";"TUR";"non";"(manquant)";"Territoires agricoles";"loin_externe";"22";"222";"22";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;3.236;18.967;3.616;2.608;5.1393;12.721;17.3008;21.033;2.786;3.275;7.009;5.032;123.282;8.589;0.884;34.474;2.746;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"752";"Erzurum 2 Removal Centre (Erzurum Geri Gönderme Merkezi)";39.93076;40.68928;"fermé";"TUR";"non";"(manquant)";"Territoires agricoles";"loin_externe";"21";"211";"21";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;12.5437;20.8428;2.051;1.4;5.1393;1.461;17.3008;38.5085;0.762;7.1315;2.399;38.817;116.095;38.812;0.298;13.698;0.43;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"1055";"Osmaniye Refugee Camp (Osmaniye Syrian Refugee Camp) - Temporary Accommodation Centre";37.1359007435763;36.2050707332305;"semi-ouvert";"TUR";"non";"(manquant)";"Zones industrielles ou commerciales et installations publiques";"loin_externe";"12";"121";"121";"containers";"pas de conversion";"2";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;9.586;6.556;0.804;0.577;5.1393;6.483;0.804;10.664;1.156;7.1315;9.699;42.4895;34.794;4.263;0.181;18.968;0;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"1054";"Kilis Refugee camp (Elbeyli Konaklama Tesisleri) - Temporary Accommodation Centre";36.7036369263501;37.342588550065;"semi-ouvert";"TUR";"non";"(manquant)";"Territoires agricoles";"loin_externe";"21";"211";"21";"mixte containers - dur";"pas de conversion";"3";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;12.5437;20.8428;7.973;8.86589999999999;5.1393;14.2528;7.973;38.5085;4.799;7.1315;21.264;29.331;101.578;34.277;1.009;58.683;9.5254;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"753";"Hatay former Special Forces Unit (Özel Harekat ?ubesi) Detention Facility";36.23906;36.17177;"fermé";"TUR";"oui";"(manquant)";"Zones industrielles ou commerciales et installations publiques";"loin_externe";"12";"121";"121";"dur / enfermement";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;5.18;1.319;0.498;0.723;2.709;3.947;1.226;3.354;0.318;5.847;3.719;14.861;38.886;30.861;0.346;39.366;0;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"523";"Erzurum";39.93531;40.6905;"fermé";"TUR";"non";"(manquant)";"Territoires agricoles";"loin_externe";"21";"211";"21";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;12.5437;20.8428;2.709;2.062;5.1393;2.115;17.3008;38.5085;1.301;7.1315;2.897;38.66;115.656;38.812;0.333;13.995;0.934;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"533";"Kocaeli";40.80081;29.95001;"fermé";"TUR";"non";"(manquant)";"Tissu urbain discontinu";"loin_externe";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;4.899;2.738;0.193;0.321;0.124;4.236;0.193;4.764;0.5;3.886;1.779;11.003;28.736;4.151;0.247;11.737;2.588;378.427;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"511";"Pehlivanköy Removal Centre (K?rklareli)";41.356;26.91658;"fermé";"TUR";"non";"(manquant)";"Forêts et milieux semi-naturels";"loin_externe";"32";"321";"32";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;12.5437;1.367;1.065;1.251;1.472;1.491;1.065;38.5085;0.861;7.1315;14.712;42.4895;64.906;23.162;0.226;25.612;9.5254;31.345;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"508";"Edirne (Detention Centre)";41.68925;26.55069;"fermé";"TUR";"oui";"(manquant)";"Zones industrielles ou commerciales et installations publiques";"proche_externe";"12";"121";"121";"dur / enfermement";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;1.803;2.018;0.999;1.085;0.872;0.872;1.237;5.489;1.348;2.06;1.269;42.4895;109.181;5.921;1.458;6.376;0;8.535;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"1061";"Beşiktaş Police Station Chief (non-formal removal centre)";41.0453400742695;29.0164868910803;"fermé";"TUR";"non";"(manquant)";"Espaces verts urbains";"loin_externe";"14";"141";"141";"dur / police";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;0.902;1.093;0.403;0.813;0.15;1.037;0.403;2.782;0.121;1.051;3.145;16.704;3.615;1.183;6.054;22.446;0.432;269.457;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"755";"Izmir Adnan Menderes Airport Holding Facility";38.28857;27.15034;"fermé";"TUR";"non";"(manquant)";"Aéroports";"loin_externe";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;5.384;0.175;2.324;1.021;0.225;0.445;2.324;12.896;1.103;1.052;3.094;0;16.699;6.022;0.684;10.288;0.64;71.765;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"1062";"Kağıthane County Police Department (non-formal removal centre)";41.0755395398705;28.969020678414;"fermé";"TUR";"non";"(manquant)";"Zones industrielles ou commerciales et installations publiques";"loin_externe";"12";"121";"121";"dur / police";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;0.773;0.316;0.435;0.408;0.233;0.731;0.435;0.952;0.598;0.884;1.907;15.394;7.734;0.81;2.264;18.636;0;263.487;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"515";"Istanbul. Kumkapi";41.00476;28.96423;"fermé";"TUR";"oui";"(manquant)";"Tissu urbain continu";"loin_externe";"11";"111";"111";"dur / enfermement";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;0.751;0.065;0.377;0.064;0.21;0.685;0.377;1.205;0.272;0.33;3.697;10.872;0.234;1.473;7.8495;18.73;0.509;264.842;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"756";"Ankara airport";40.1228090578557;32.9947332244107;"fermé";"TUR";"non";"(manquant)";"Aéroports";"loin_externe";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;10.336;0.974;9.82;0.304;1.381;14.2528;10.7;15.181;1.723;7.1315;1.57;0;160.9807;13.265;1.028;12.215;1.613;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"514";"Istanbul (aéroport int. Ataturk)";40.9905554414066;28.811928212033;"fermé";"TUR";"non";"(manquant)";"Aéroports";"loin_externe";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;1.647;1.826;2.092;1.539;0.711;1.644;2.092;1.686;1.731;1.823;0.88;0;3.761;0.507;4.694;7.834;0.569;248.692;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"525";"Aydin";37.80111;27.85482;"fermé";"TUR";"non";"(manquant)";"Territoires agricoles";"loin_externe";"21";"212";"21";"dur";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;6.532;7.363;4.492;3.085;1.579;1.579;17.3008;7.47;3.316;7.1315;6.081;2.624;52.487;1.646;2.48;4.786;1.488;87.682;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"513";"Izmir Harmandali Removal Centre";38.55444;27.07156;"fermé";"TUR";"non";"(manquant)";"Forêts et milieux semi-naturels";"loin_externe";"33";"333";"33";"mixte containers - dur";"pas de conversion";"3";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;5.111;4.736;5.291;2.445;2.29;2.863;5.411;9.025;1.506;5.525;0.765;5.586;13.515;5.274;1.23;40.304;1.838;83.991;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"521";"Van (Gendarmerie Post)";38.50775;43.37271;"fermé";"TUR";"non";"(manquant)";"Zones industrielles ou commerciales et installations publiques";"loin_externe";"12";"121";"121";"dur / police";"pas de conversion";"4";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;1.329;1.71;3.312;0.35;0.989;1.049;17.3008;38.5085;0.58;7.1315;4.277;4.16;4.981;38.812;3.422;3.963;0;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
"1063";"Kahramanmaraş Mülteci Kampı - Temporary Accommodation Centre";37.5614124607926;36.9722677747431;"semi-ouvert";"TUR";"non";"(manquant)";"Tissu urbain discontinu";"loin_externe";"11";"112";"112";"mixte containers - dur";"pas de conversion";"3";"(manquant)";83429607;780080;1629904.31789474;37.3618442105263;3.619;3.131;1.217;1.281;2.577;4.582;1.217;5.633;0.796;7.1315;14.804;1.869;110.637;31.916;0.514;29.529;0.848;585.490499999999;159309.435870699;129.402861001719;244.185385656292;0.638090100844982
